blockNumber,timeStamp,hash,nonce,blockHash,sender,contractAddress,receiver,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,date,usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,last_updated,value_usd
10862588,2020-09-14 21:42:09,0xbfbb35f0c97bdc5dcb55a563bea390b71afe75662c786938393f3b77d52cccd0,22,0x09a28eb918624a2f9a379989471bb48a00b5ffa7295e53ea7766474c0d236b90,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc69ae428f6049e78d445f053d2c1df879c59b34c,1e-18,CRYPTOPUNKS,Ͼ,0,141,200000,100000000000,49136,11024180,deprecated,10746844,2020-09-14,,,,,,,
10862596,2020-09-14 21:44:16,0x3336f18c2889a05ac040876fd2f02bb001106f39a1c84bc8c8d4b70107130108,650,0x3dd46a5465635eec9b9adf1d48072dce0bf2140a89c29956f02362169ac912aa,0x77300de3acddd2e87b96bff1946f1371555fd315,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,97,281356,110000000000,172571,7698449,deprecated,10746836,2020-09-14,,,,,,,
10862612,2020-09-14 21:48:04,0xaee254c6e7ff1a8a339389781797a03740e7a58bd3463852de5b27dd7463e6fa,298,0xdceed96686eb75655f9445f75c70a43e281d6119af081aec4db568f6a6c8e6f5,0xca4a5ba3650b6eecb99e33f81659036c5f7794e7,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x3a12cdb2031bab4dff5acad801cc0daa7f7b6ae8,1e-18,CRYPTOPUNKS,Ͼ,0,152,93736,105000000000,62491,11340271,deprecated,10746820,2020-09-14,,,,,,,
10862616,2020-09-14 21:48:54,0x7dfcbc9fc4a29d598fb7ecf4ae6d8e623a6209fc8fdc537c8886a04bbf53d016,299,0xe7d7464d60c12ca13ecb3625a9cff6d9740695bbae5b7ee517d5dd4245ffc220,0x3a12cdb2031bab4dff5acad801cc0daa7f7b6ae8,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,88,265156,105000000000,161771,6836271,deprecated,10746816,2020-09-14,,,,,,,
10862617,2020-09-14 21:49:05,0x7e2c6a585934101594ef78a976a00a05ea41e6a15466a9a80fa9f63ae74afd19,23,0x0071372824af185c4e1030d48908a188c18f6035f06e51dd295e127ac74c2f25,0x27c79a01878962ce0b6126af6e184c06d36c8f37,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc69ae428f6049e78d445f053d2c1df879c59b34c,1e-18,CRYPTOPUNKS,Ͼ,0,71,200000,100000000000,49136,4842507,deprecated,10746815,2020-09-14,,,,,,,
10862622,2020-09-14 21:49:45,0x5f56b366059f0e6c050b5220c8ea3ef2e94872d4c49ff6fb2de995a4bd12b2e7,300,0x0b76d4af84f489f0cec3f64caac6333e2c184a81a6917a2586db752d2c4c4196,0xca4a5ba3650b6eecb99e33f81659036c5f7794e7,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x3a12cdb2031bab4dff5acad801cc0daa7f7b6ae8,1e-18,CRYPTOPUNKS,Ͼ,0,93,93736,105000000000,62491,9001197,deprecated,10746810,2020-09-14,,,,,,,
10862624,2020-09-14 21:50:34,0xff466eaacb5bffd28f61db82338a95ec69a26570433b35541f50ff62448b60e6,301,0x9e071357f2d491833608c6bb39d142ed426058f87cd3c8c3f99378e727134177,0x3a12cdb2031bab4dff5acad801cc0daa7f7b6ae8,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,165,265156,105000000000,161771,11451670,deprecated,10746808,2020-09-14,,,,,,,
10862628,2020-09-14 21:52:10,0x1b19f7bd41c99d930f64497ac97a5a055e78626a9f4b2eaf65a2d47e26ac906d,647,0xa3d370cb3f26aa0c131178b3f681fe282330f3c53a1a5064895ea02faa20372c,0x704c978d50590b21e4c2f43eb4da24fe61fcd707,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc4e0282360c7099454bb805978769a7ad4060202,1e-18,CRYPTOPUNKS,Ͼ,0,124,121207,124000000000,40403,11461939,deprecated,10746804,2020-09-14,,,,,,,
10862630,2020-09-14 21:52:24,0xd4a8e63fefab9c96a2fc0027d632d43c5031ddb97b231e5db5e81348b0923088,302,0xa0c122ebac5960f854984ec368d90e68880db8d841e39c1a51f0ea822bd2d02f,0xca4a5ba3650b6eecb99e33f81659036c5f7794e7,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x3a12cdb2031bab4dff5acad801cc0daa7f7b6ae8,1e-18,CRYPTOPUNKS,Ͼ,0,168,93736,105000000000,47491,12221307,deprecated,10746802,2020-09-14,,,,,,,
10862633,2020-09-14 21:53:10,0x6f4553d53159cab4b9d914ab85767071b86338115c2525710171c0463a583a07,648,0x4710bcaf005f7467678a30b4d72f5703c604c41a65f407a23ee069663c95ff01,0xc4e0282360c7099454bb805978769a7ad4060202,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,91,265156,124000000000,161771,6308586,deprecated,10746799,2020-09-14,,,,,,,
10862650,2020-09-14 21:55:50,0x5a1301cb1cb0c51a59fb141baefd1d2bf3a4a161f210365d0413e1e084e91831,3879,0xe8891f124a2d58dbe479f20642e104ba4cbf8ad6d14e30bd99ca57654618b470,0xd8e37018265f307e3a4f9dbceaa64e94021e1e7c,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,1e-18,CRYPTOPUNKS,Ͼ,0,80,200000,129000000000,49136,2766277,deprecated,10746782,2020-09-14,,,,,,,
10862682,2020-09-14 22:01:22,0x25fc73195a07fe58cbf77c633c7020fc9040e16aff6ccb978cb5f423dd816549,304,0xd31d1b380978439c112784c6306355e7e562626878362d6a0ff727a2c17b2e1b,0x3a12cdb2031bab4dff5acad801cc0daa7f7b6ae8,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,81,265156,105000000000,161771,7348028,deprecated,10746750,2020-09-14,,,,,,,
10862736,2020-09-14 22:13:13,0xbf3389b51ce62cae6f68371f8e290325a8a5cde2cbdadd29192c20c0e854b3b0,14402,0x1021fff74d029850e35f97d749be49c245fa049424900341a1971e5e56d3bb5b,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,68,265156,120000000000,161771,10404279,deprecated,10746696,2020-09-14,,,,,,,
10862749,2020-09-14 22:17:26,0x1c8ee6e046ee83bb0788510201c09fddde080538265db37472ab4bee10701a34,14403,0x908d06aefe5064bd677adc346cb17d1ed9a127f2e33dab97178bdbda524282ba,0x0d41f957181e584db82d2e316837b2de1738c477,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,1e-18,CRYPTOPUNKS,Ͼ,0,86,93736,120000000000,62491,6836363,deprecated,10746683,2020-09-14,,,,,,,
10862755,2020-09-14 22:18:36,0xccaff0d7fc6128afde2aa594bd1743c0b5f01b1c0df77f5af1b35899a8ac8dd3,14404,0x0e65e551681a6c6dfc575c8df48f8ed3075d73723ed5fae048d6d547ba5a076e,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,100,265156,120000000000,161771,9068518,deprecated,10746677,2020-09-14,,,,,,,
10862800,2020-09-14 22:29:36,0xe5ca6617c14b197c5baa49e7f0259e7d2d20f899588407ca6fd82b1350eb5993,14405,0x5b201e0694127b291888f6b0b4265d77ac9ff5c48d9d3227fdc0a574f2b9e99f,0x0d41f957181e584db82d2e316837b2de1738c477,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,1e-18,CRYPTOPUNKS,Ͼ,0,204,93736,120000000000,62491,12423775,deprecated,10746632,2020-09-14,,,,,,,
10862808,2020-09-14 22:31:53,0x56a0fdfe4e3f11d2ef9f69d84c909b4fda3ccdccffce830e83ed30c2992e613b,14406,0x3bd41d6b36b1e7793b8981a133efa8bd160290bb5fea3b060b923c94637614af,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,75,265156,120000000000,161771,7028946,deprecated,10746624,2020-09-14,,,,,,,
10862818,2020-09-14 22:33:36,0xd6f8e5614e3ad354f026ba0fe295ca8a36bc1b257bf0e7a52b5690d08b909ddf,3196,0xb88a51a1b6954453b0c99cf85c28ff87dcd874eebb098947b82907dee809cd92,0x1a96afe48e215c47d80eeff6eef64685247c2503,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x11c9a7bc7dc20859f04408166c0af218d5cadc00,1e-18,CRYPTOPUNKS,Ͼ,0,1,200000,150000000000,64136,179545,deprecated,10746614,2020-09-14,,,,,,,
10862830,2020-09-14 22:35:22,0xbded3a8643488a70dbd069eefcdb94391bec6d430c8b7f19d285416eb2615e73,3199,0x146de8f01a8b4f6c71b1d47e15cb7d4873d1371930120f180b95747babeb95a1,0x11c9a7bc7dc20859f04408166c0af218d5cadc00,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x6928857b89a7f627c18baffe2b43ce63fabb07a6,1e-18,CRYPTOPUNKS,Ͼ,0,55,93736,120000000000,47491,4499865,deprecated,10746602,2020-09-14,,,,,,,
10862835,2020-09-14 22:35:58,0x5b8a382da656ef0fa47b94e5402eff9d60356d78c3af56256c7e3e7abb430c61,3200,0x76d5961748bb319c703869478ccf91c3eeb1f62943f9d4b846b71ddbb532a70d,0x6928857b89a7f627c18baffe2b43ce63fabb07a6,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,27,265156,137930278884,161771,2099658,deprecated,10746597,2020-09-14,,,,,,,
10862856,2020-09-14 22:40:50,0x3b30aaf1651fef952d872a1e0b193b46ba471003809888813ccb8596c254f1f1,14407,0x6a4d4adef5e378d1fcc735ca0d59daddd31e0c7b23aed257efc02258ba838d7b,0x0d41f957181e584db82d2e316837b2de1738c477,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,1e-18,CRYPTOPUNKS,Ͼ,0,129,93736,120000000000,62491,11336146,deprecated,10746576,2020-09-14,,,,,,,
10862870,2020-09-14 22:43:26,0x031835df647acbff86cdbd97b9e58f902c4bbd42905812d911d0c19d40a68fe0,20862,0x56befe2fb7e078f522f0e5ad5c1acbaf43ef36f6de1cd7481242cefd5bbac622,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x356971a834f863a42f552ccba928be5dd4f200de,1e-18,CRYPTOPUNKS,Ͼ,0,104,93718,81000001561,62479,11118779,deprecated,10746562,2020-09-14,,,,,,,
10862879,2020-09-14 22:45:32,0x4d3ad2918bc2105688370f84510478edca5f47fc66d8eefffaf471b1ab5c4f03,47123,0x59b9f9b5157405f428f002b605018aee6f5f1d116273d360da6c9f9340b7c858,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,65,93736,125000000000,62491,3876619,deprecated,10746553,2020-09-14,,,,,,,
10862879,2020-09-14 22:45:32,0x3de00c725ff8af66265df09591eed4e780f746626439073a045435a08f1c4f6e,47124,0x59b9f9b5157405f428f002b605018aee6f5f1d116273d360da6c9f9340b7c858,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,68,93736,125000000000,47491,3966110,deprecated,10746553,2020-09-14,,,,,,,
10862880,2020-09-14 22:45:46,0x471dd6c2ec8bc96bb2fb55f7b8194f6a52660f8ff9ab17b6e0e11498298c4ca3,47125,0xe8cd1de65fe5a150dca11151250a0abc290d1d9e5ce78184a507aa528d60d2c6,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,21,93736,125000000000,47491,1229181,deprecated,10746552,2020-09-14,,,,,,,
10862881,2020-09-14 22:45:54,0x054370d52a3d48aacbbb3933736e7e7ee404381224fdf074db1e36e187847a31,47126,0x912672a456750d2090c3816f20d386e13bd61ec1af10d0df522606885bca2f50,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,9,71236,125000000000,47491,890620,deprecated,10746551,2020-09-14,,,,,,,
10862882,2020-09-14 22:45:56,0x5ce459e61ac28b8c628ef1613f43d63195f1cb98360b1ef7e9d862e6b31f0b33,47127,0x72328358ec0aa2ba67a6340753279f0bd78912aa202964f0742eedbda5481b95,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,28,71236,125000000000,47491,1468906,deprecated,10746550,2020-09-14,,,,,,,
10862883,2020-09-14 22:46:09,0xd2c50c871f3ce667c42cce9d48090654c62b91cda7edfbfcfdf9298c49b41b59,47128,0xd8c81853549e8230e00ff219e3c3bd6e088db0b6952bd8e7032f53117fc0755b,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,15,71236,125000000000,47491,916724,deprecated,10746549,2020-09-14,,,,,,,
10862884,2020-09-14 22:46:19,0xf5284d5ece529a8d4d6b304e6f48574087d9b067f9758d1d79ce4d24bbf383f8,47129,0x1ca25041b9799e58e7da7c34a042fc173b5236f759f65d99044613595cde2b8e,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,57,71236,125000000000,47491,2659182,deprecated,10746548,2020-09-14,,,,,,,
10862884,2020-09-14 22:46:19,0x82f80792ce7f52b4f03c9b547c086197f0cdcb1c34324fb14934498f59265e1a,47130,0x1ca25041b9799e58e7da7c34a042fc173b5236f759f65d99044613595cde2b8e,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,59,71236,125000000000,47491,2819474,deprecated,10746548,2020-09-14,,,,,,,
10862885,2020-09-14 22:46:30,0x7cf3bfda562345247407d9af026f3fd8dfba4299a91c34ec268d9067ce7c5a4f,47131,0x9f11dd62e3b9a612032a7253873c97464220b657b76ce53556688a06e31fd369,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,68,71236,125000000000,47491,5976225,deprecated,10746547,2020-09-14,,,,,,,
10862885,2020-09-14 22:46:30,0x24a21ed7a85734d45475ce65ccd94af5bb8c927cbf5843d649b7299548116727,47132,0x9f11dd62e3b9a612032a7253873c97464220b657b76ce53556688a06e31fd369,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,69,71236,125000000000,47491,6023716,deprecated,10746547,2020-09-14,,,,,,,
10862885,2020-09-14 22:46:30,0x21bcda00d7d129ed8bd4a2429e2e303e1e0fb10f5467201287a953d674181771,47133,0x9f11dd62e3b9a612032a7253873c97464220b657b76ce53556688a06e31fd369,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,71,71236,125000000000,47491,6184141,deprecated,10746547,2020-09-14,,,,,,,
10862886,2020-09-14 22:46:49,0x1ecfc79b3c3a5dbc549c098b8940542fd9d0a7b478429fdb7b175f48025e5201,47134,0xdb15bb3c39bcf2b9692689ee5c7cc98285f7277e4e9df5fa15ae8008ee1c4b3b,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,9,71236,125000000000,47491,652509,deprecated,10746546,2020-09-14,,,,,,,
10862887,2020-09-14 22:46:55,0x76238db4b33443c70ebecaa593e9de7d87ff84ecd53a52f5d196e98b3db4ba39,47135,0x7b71323cb032591844c3887a104539b101a2a0cbfe56fcfac8df945e3081c210,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,70,71236,125000000000,47491,2901562,deprecated,10746545,2020-09-14,,,,,,,
10862887,2020-09-14 22:46:55,0x2ccb71add567e56487804509bec661ad5a0f8739764fea5f27c41cc3d430b2e1,20863,0x7b71323cb032591844c3887a104539b101a2a0cbfe56fcfac8df945e3081c210,0x356971a834f863a42f552ccba928be5dd4f200de,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,135,281356,100000000000,172571,9972549,deprecated,10746545,2020-09-14,,,,,,,
10862888,2020-09-14 22:47:03,0x8bb700ed8403a932ba7bd55b1e636d7d4d106ddc38a692f662df44e511531199,47136,0xe9aea75850f1c31db5181b77c1286aa4c27a5c63b29e2473623bcf91c701f1c3,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,24,71236,125000000000,47491,1907243,deprecated,10746544,2020-09-14,,,,,,,
10862889,2020-09-14 22:47:11,0x7e3f51a9b23980948ec422c1bb72712676fa3f401f15b0188e7e74eeb6e3b44c,47137,0x95403a2bb0ecfb11b1864f3db39224adf450d0c126abe1157dccc152f0c73355,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,74,71236,125000000000,47491,4704049,deprecated,10746543,2020-09-14,,,,,,,
10862889,2020-09-14 22:47:11,0x9ecdb962c77628b9adfe0e53f62e45b76451611a5c590d4a7ab4f74d6a6e62f1,47138,0x95403a2bb0ecfb11b1864f3db39224adf450d0c126abe1157dccc152f0c73355,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,75,71236,125000000000,47491,4751540,deprecated,10746543,2020-09-14,,,,,,,
10862889,2020-09-14 22:47:11,0xf66925a5aba6b2e328e39687595bab67d1d5d31e063ce7c067dc704d8472a36f,47139,0x95403a2bb0ecfb11b1864f3db39224adf450d0c126abe1157dccc152f0c73355,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,77,71236,125000000000,47491,4819880,deprecated,10746543,2020-09-14,,,,,,,
10862889,2020-09-14 22:47:11,0x8de67de0bd19dde76e47a8fc7fc3297344ad29669507a7b926960287d9587b8e,47140,0x95403a2bb0ecfb11b1864f3db39224adf450d0c126abe1157dccc152f0c73355,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,79,71236,125000000000,47491,4994940,deprecated,10746543,2020-09-14,,,,,,,
10862889,2020-09-14 22:47:11,0x5accc0a25597b88ead1017cbcd1f5d97e4b2798e626b6d805ef7b1ea817dd70a,47141,0x95403a2bb0ecfb11b1864f3db39224adf450d0c126abe1157dccc152f0c73355,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,80,71236,125000000000,47491,5042431,deprecated,10746543,2020-09-14,,,,,,,
10862890,2020-09-14 22:47:53,0xdbecbb6ab537a323c13c0dd429cd896ba029b5627284e85c1df71b79b61f6929,47142,0x0c073bf09839ed937119e6a02c8756d85709a05cb39866fd9993dced28ba1b32,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x77675847041c3a896f791aa5f357a8c33a38cbac,1e-18,CRYPTOPUNKS,Ͼ,0,60,71236,125000000000,32491,3082899,deprecated,10746542,2020-09-14,,,,,,,
10862891,2020-09-14 22:48:09,0x22b70680f2e4520161d08ba7f6ab3844e33c0024c4c7bcedd33aba5c39971f28,8054,0x25135783d391a58a4bd958924573170906ee8481abc14f81385a2cc3998f2629,0x3401ea5a8d91c5e3944962c0148b08ac4a77f153,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xf673c21630d7868cbdb459727bac63523e774fda,1e-18,CRYPTOPUNKS,Ͼ,0,123,121207,100000000000,40403,8644570,deprecated,10746541,2020-09-14,,,,,,,
10862897,2020-09-14 22:49:17,0x82430cf0e2bdedef61353567bb5864984bc02e45b84eb2052e09a5cfaf71063a,8055,0x07e60d03251f39f33045e3f99d0f73b5768ae8817b87d0ac74ef908b3582736e,0xf673c21630d7868cbdb459727bac63523e774fda,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,38,281356,100000000000,172571,4909448,deprecated,10746535,2020-09-14,,,,,,,
10862897,2020-09-14 22:49:17,0xd2f39d39a6bf494d05a97638940f74cf27dd0d7659d2e6be7f75b6e5bccd6dd4,20864,0x07e60d03251f39f33045e3f99d0f73b5768ae8817b87d0ac74ef908b3582736e,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x356971a834f863a42f552ccba928be5dd4f200de,1e-18,CRYPTOPUNKS,Ͼ,0,62,93718,100000000000,62479,7388271,deprecated,10746535,2020-09-14,,,,,,,
10862898,2020-09-14 22:49:34,0x65692af369390c5251f457b823b044e54ba7e5a1659c3f1aad05cea7d6b614bc,47143,0x876fee52cfd667732f30aedbe4b022b14492e01c98b359a1af591981d9376153,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,29,265156,125000000000,176771,1669377,deprecated,10746534,2020-09-14,,,,,,,
10862900,2020-09-14 22:49:51,0x7e627d42b550d294ccd20d98bc503d7672bf0f8a0f23c83e127e1842491c0c3c,47144,0x9e096fbeac8a9c3873a0b89c593fbabc5a306d26d24a4da9300981b828d44b18,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,255,265156,125000000000,176771,9912528,deprecated,10746532,2020-09-14,,,,,,,
10862900,2020-09-14 22:49:51,0x6d16be3a907bd38cc57b59c057ea0d8797c6469b34f9d19549241a6ca63e5568,47145,0x9e096fbeac8a9c3873a0b89c593fbabc5a306d26d24a4da9300981b828d44b18,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,256,265156,125000000000,176771,10089299,deprecated,10746532,2020-09-14,,,,,,,
10862900,2020-09-14 22:49:51,0x4aef0d42316f39875ddba6ba4072a7992fabf39e5e0be6110a74cf9bc7cc4b19,47146,0x9e096fbeac8a9c3873a0b89c593fbabc5a306d26d24a4da9300981b828d44b18,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,257,265156,125000000000,176771,10266070,deprecated,10746532,2020-09-14,,,,,,,
10862902,2020-09-14 22:50:11,0x034fe7a1e667874d7b5ef96ce1ba756fe00e139b01b3743b6c1b9c1b398d3195,47147,0xeab162fccab8a4715e2cfc8708f97f7fec75c0472e4a3bb77da98b6f360f56ce,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,48,265156,125000000000,176771,2938441,deprecated,10746530,2020-09-14,,,,,,,
10862902,2020-09-14 22:50:11,0xb36eb06ff9690cfdedf98f721027ca5b872b238887f2ef7e1166af420ba64f40,47148,0xeab162fccab8a4715e2cfc8708f97f7fec75c0472e4a3bb77da98b6f360f56ce,0x77675847041c3a896f791aa5f357a8c33a38cbac,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,1e-18,CRYPTOPUNKS,Ͼ,0,49,265156,125000000000,176771,3115212,deprecated,10746530,2020-09-14,,,,,,,
